ID,Pred
2019_1199_1403,0.4101994873172067
2019_1199_1414,0.783328500419266
2019_1199_1416,0.6793374861035075
2019_1199_1429,0.6514708163777014
2019_1199_1433,0.6348772741698105
2019_1199_1436,0.8059638810134931
2019_1199_1437,0.6118569040794205
2019_1199_1438,0.2800759135373023
2019_1199_1439,0.4972178435296235
2019_1199_1449,0.6911060963769785
2019_1199_1458,0.48017064370443024
2019_1199_1459,0.5807326507858519
2019_1199_1463,0.8215282950358535
2019_1205_1209,0.27185097781513184
2019_1205_1211,0.03179641141770976
2019_1205_1222,0.06048051937314717
2019_1205_1233,0.6014115579896983
2019_1205_1234,0.12424394415030841
2019_1205_1235,0.07436999444032175
2019_1205_1242,0.06912503727350694
2019_1205_1243,0.0675448676478016
2019_1205_1246,0.043420650859637464
2019_1205_1251,0.1974158001171145
2019_1205_1257,0.07369638744371722
2019_1205_1261,0.0755002515504602
2019_1205_1266,0.08967283656981417
2019_1205_1268,0.08025302262737874
2019_1205_1276,0.035377648958309554
2019_1205_1277,0.03370697149621848
2019_1205_1278,0.125823123497779
2019_1205_1279,0.12662793171296702
2019_1205_1280,0.07909365295428981
2019_1205_1285,0.3257316403820773
2019_1205_1293,0.14217734845981433
2019_1205_1295,0.591954430932787
2019_1205_1297,0.2771542285553261
2019_1205_1300,0.8112581495579708
2019_1205_1305,0.08504184620135319
2019_1205_1308,0.13870766793020228
2019_1205_1314,0.03800177163602016
2019_1205_1318,0.2258497020873228
2019_1205_1326,0.12041302985112061
2019_1205_1328,0.11080018148091815
2019_1205_1330,0.24582343299687343
2019_1205_1332,0.11506044418498675
2019_1205_1341,0.5985600276508541
2019_1205_1345,0.05329386242614057
2019_1205_1371,0.14040235212536062
2019_1205_1385,0.20283690677041682
2019_1205_1387,0.24144718955560163
2019_1205_1388,0.10622721399137845
2019_1205_1393,0.1053527991148517
2019_1205_1396,0.18253619400030577
2019_1205_1397,0.0483444328384564
2019_1205_1403,0.04204574890165143
2019_1205_1414,0.18577035298547304
2019_1205_1416,0.11793083728789444
2019_1205_1429,0.10551544143074568
2019_1205_1433,0.09888255299912078
2019_1205_1436,0.2076899646912179
2019_1205_1437,0.09048095060789248
2019_1205_1438,0.02396308114239027
2019_1205_1439,0.058743802345870566
2019_1205_1449,0.12372642338913077
2019_1205_1458,0.055082788612200215
2019_1205_1459,0.08038561069741523
2019_1205_1463,0.22510428759749135
2019_1209_1211,0.0808510072002162
2019_1209_1222,0.14706627960176555
2019_1209_1233,0.8016436205114085
2019_1209_1234,0.2753607489190457
2019_1209_1235,0.17709225683543367
2019_1209_1242,0.16590123095223747
2019_1209_1243,0.16249497390842924
2019_1209_1246,0.10840093575742545
2019_1209_1251,0.3971687991764995
2019_1209_1257,0.1756648134477233
2019_1209_1261,0.17948095315719348
2019_1209_1266,0.20876473566230222
2019_1209_1268,0.1894380947918908
2019_1209_1276,0.08944684943266865
2019_1209_1277,0.08544898758473791
2019_1209_1278,0.2782504006077038
2019_1209_1279,0.27971821408586717
2019_1209_1280,0.187022127147149
2019_1209_1285,0.5640694450687807
2019_1209_1293,0.3074488409605356
2019_1209_1295,0.7953204546799499
2019_1209_1297,0.5066563591287856
2019_1209_1300,0.9200814980673432
2019_1209_1305,0.19933016052762678
2019_1209_1308,0.3013628255386625
2019_1209_1314,0.09568371372567522
2019_1209_1318,0.4386488258844238
2019_1209_1326,0.26829782053962953
2019_1209_1328,0.2502377280557458
2019_1209_1330,0.46611097992289696
2019_1209_1332,0.25830194548245583
2019_1209_1341,0.7997475927202896
2019_1209_1345,0.1310258433179638
2019_1209_1371,0.3043425643744139
2019_1209_1385,0.4053051221784207
2019_1209_1387,0.46020611914807336
2019_1209_1388,0.24147267531356603
2019_1209_1393,0.2397836539762206
2019_1209_1396,0.37425410164243433
2019_1209_1397,0.11977070220446477
2019_1209_1403,0.10519472401991917
2019_1209_1414,0.37930894287731404
2019_1209_1416,0.26368100529539645
2019_1209_1429,0.24009813301873972
2019_1209_1433,0.22715357400776418
2019_1209_1436,0.4124957439988188
2019_1209_1437,0.21039803319184822
2019_1209_1438,0.06170280803223506
2019_1209_1439,0.14322224765537697
2019_1209_1449,0.2744110071220721
2019_1209_1458,0.13505179474316892
2019_1209_1459,0.18971386225177916
2019_1209_1463,0.4375980772877455
2019_1211_1222,0.662184491448252
2019_1211_1233,0.97869840553119
2019_1211_1234,0.8120293838795434
2019_1211_1235,0.709852851224843
2019_1211_1242,0.693361836331885
2019_1211_1243,0.6880594402212352
2019_1211_1246,0.5802166775815383
2019_1211_1251,0.8822141746606242
2019_1211_1257,0.7078248552833996
2019_1211_1261,0.7131995822674869
2019_1211_1266,0.7499705763054281
2019_1211_1268,0.7265477809034706
2019_1211_1276,0.5275807452807716
2019_1211_1277,0.515077697376167
2019_1211_1278,0.8142228001910552
2019_1211_1279,0.8153240509968945
2019_1211_1280,0.7233951800017752
2019_1211_1285,0.9363468515984911
2019_1211_1293,0.8346253393824264
2019_1211_1295,0.9778635014270517
2019_1211_1297,0.9211059879549465
2019_1211_1300,0.992417475193978
2019_1211_1305,0.7389188138866729
2019_1211_1308,0.8306197839527064
2019_1211_1314,0.5460470776186254
2019_1211_1318,0.8988212320434745
2019_1211_1326,0.8065219163999346
2019_1211_1328,0.7914186497429777
2019_1211_1330,0.9084686245792772
2019_1211_1332,0.7983526074940861
2019_1211_1341,0.978449292744093
2019_1211_1345,0.6315620685127189
2019_1211_1371,0.8325961204017752
2019_1211_1385,0.8856881299167606
2019_1211_1387,0.906474593565492
2019_1211_1388,0.7835067428122655
2019_1211_1393,0.7819347186999291
2019_1211_1396,0.8717848975037304
2019_1211_1397,0.6073625977987968
2019_1211_1403,0.5720083219387836
2019_1211_1414,0.8741718976782928
2019_1211_1416,0.8028050992164076
2019_1211_1429,0.7822286094680456
2019_1211_1433,0.7696593540946902
2019_1211_1436,0.8886658412581107
2019_1211_1437,0.7518148271920682
2019_1211_1438,0.42778488630086065
2019_1211_1439,0.6552193884615488
2019_1211_1449,0.8113010103560317
2019_1211_1458,0.6396468052092474
2019_1211_1459,0.7269042455154433
2019_1211_1463,0.8984323986373777
2019_1222_1233,0.9590816925266562
2019_1222_1234,0.687875979199328
2019_1222_1235,0.555180960086292
2019_1222_1242,0.5356495648799642
2019_1222_1243,0.5294707127177012
2019_1222_1246,0.4135327802033861
2019_1222_1251,0.7925760987706076
2019_1222_1257,0.5527530228253236
2019_1222_1261,0.5592039134233371
2019_1222_1266,0.6047776717236453
2019_1222_1268,0.5754528974550515
2019_1222_1276,0.3629442700939428
2019_1222_1277,0.35144038200863176
2019_1222_1278,0.6909667885016796
2019_1222_1279,0.6925227641003692
2019_1222_1280,0.5715854981438973
2019_1222_1285,0.8824143018544589
2019_1222_1293,0.7202549175635492
2019_1222_1295,0.9575113014565507
2019_1222_1297,0.8562426320753607
2019_1222_1300,0.98524422034696
2019_1222_1305,0.590809717655558
2019_1222_1308,0.7144270209087297
2019_1222_1314,0.38028676632615915
2019_1222_1318,0.8192319156029969
2019_1222_1326,0.6801636349847642
2019_1222_1328,0.6593625981799267
2019_1222_1330,0.8350756742738843
2019_1222_1332,0.6688496617765669
2019_1222_1341,0.9586128721253209
2019_1222_1345,0.46652042976353325
2019_1222_1371,0.7172976715904759
2019_1222_1385,0.7980887479203339
2019_1222_1387,0.8317788267475857
2019_1222_1388,0.6486652550939592
2019_1222_1393,0.6465557943822593
2019_1222_1396,0.7762231075445961
2019_1222_1397,0.44107422817548037
2019_1222_1403,0.405405192097504
2019_1222_1414,0.7799401106186066
2019_1222_1416,0.6749975760642123
2019_1222_1429,0.6469497589313647
2019_1222_1433,0.6302631307606973
2019_1222_1436,0.8028403767250984
2019_1222_1437,0.6071318670622898
2019_1222_1438,0.27609054435693614
2019_1222_1439,0.4922553424349505
2019_1222_1449,0.6868520438020635
2019_1222_1458,0.4752174704297332
2019_1222_1459,0.5758913516223011
2019_1222_1463,0.818598947659259
2019_1233_1234,0.08594388062823116
2019_1233_1235,0.05055677281398142
2019_1233_1242,0.04690614244844565
2019_1233_1243,0.045808892750049
2019_1233_1246,0.029204717119818396
2019_1233_1251,0.14016967853033258
2019_1233_1257,0.050087183101532456
2019_1233_1261,0.051345197574537926
2019_1233_1266,0.0612840716212299
2019_1233_1268,0.05466731235256338
2019_1233_1276,0.02372967310329588
2019_1233_1277,0.022596175545082038
2019_1233_1278,0.08708466187919259
2019_1233_1279,0.08766653449101156
2019_1233_1280,0.05385592157029273
2019_1233_1285,0.24252033633259862
2019_1233_1293,0.09897381924836353
2019_1233_1295,0.4901747688647599
2019_1233_1297,0.20262331473253592
2019_1233_1300,0.7401694230485064
2019_1233_1305,0.05802571664528826
2019_1233_1308,0.09643994036401105
2019_1233_1314,0.025512662865677337
2019_1233_1318,0.16202290141854817
2019_1233_1326,0.08318173459311122
2019_1233_1328,0.07628337266986189
2019_1233_1330,0.17764722432704697
2019_1233_1332,0.07933487621015489
2019_1233_1341,0.4970280396741082
2019_1233_1345,0.03596697668066424
2019_1233_1371,0.09767677648192362
2019_1233_1385,0.14430142576590568
2019_1233_1387,0.1742043323391817
2019_1233_1388,0.0730180079313632
2019_1233_1393,0.07239481418429075
2019_1233_1396,0.12891178310599
2019_1233_1397,0.032571341354524296
2019_1233_1403,0.028266656852544404
2019_1233_1414,0.1313484920436771
2019_1233_1416,0.08139600519376076
2019_1233_1429,0.07251070018857582
2019_1233_1433,0.0677952988615498
2019_1233_1436,0.14801401083687837
2019_1233_1437,0.06185373474793903
2019_1233_1438,0.016010935336546763
2019_1233_1439,0.039719373591520425
2019_1233_1449,0.08557030536488391
2019_1233_1458,0.03719713999139432
2019_1233_1459,0.05476014634742772
2019_1233_1463,0.1614442148330158
2019_1234_1235,0.36156421223202706
2019_1234_1242,0.3435830367122357
2019_1234_1243,0.3380070016342094
2019_1234_1246,0.24239601156336543
2019_1234_1251,0.6342088967919652
2019_1234_1257,0.3592990658282054
2019_1234_1261,0.3653364727639654
2019_1234_1266,0.40979919028402856
2019_1234_1268,0.38081896273792754
2019_1234_1276,0.2054103943300982
2019_1234_1277,0.19735286536559954
2019_1234_1278,0.5036086850032341
2019_1234_1279,0.505432795597101
2019_1234_1280,0.3770977582957689
2019_1234_1285,0.7729924921469492
2019_1234_1293,0.5388014311935663
2019_1234_1295,0.9109176587348253
2019_1234_1297,0.7299204152049884
2019_1234_1300,0.9680479934890799
2019_1234_1305,0.3958243763843053
2019_1234_1308,0.5316514246073951
2019_1234_1314,0.21779897887085028
2019_1234_1318,0.6728149217494664
2019_1234_1326,0.4910799179969186
2019_1234_1328,0.4676071881685116
2019_1234_1330,0.6967412263541773
2019_1234_1332,0.4782085208139281
2019_1234_1341,0.9131176148728805
2019_1234_1345,0.28407706318201476
2019_1234_1371,0.5351639532282386
2019_1234_1385,0.6420294678595104
2019_1234_1387,0.6916999857555153
2019_1234_1388,0.4558575552852766
2019_1234_1393,0.45356564776379465
2019_1234_1396,0.6114906507842603
2019_1234_1397,0.26366389437656007
2019_1234_1403,0.2362768480527555
2019_1234_1414,0.6165923640049165
2019_1234_1416,0.4851714602333513
2019_1234_1429,0.4539930658896124
2019_1234_1433,0.4361352033834037
2019_1234_1436,0.648837728143381
2019_1234_1437,0.4121859626056007
2019_1234_1438,0.1475250956854436
2019_1234_1439,0.30551129989762477
2019_1234_1449,0.49880877818349506
2019_1234_1458,0.29122965062174533
2019_1234_1459,0.38124229023760514
2019_1234_1463,0.6718746129540483
2019_1235_1242,0.48031396976668717
2019_1235_1243,0.47412168575146263
2019_1235_1246,0.3610048499167512
2019_1235_1251,0.7537843443777696
2019_1235_1257,0.49754373030421595
2019_1235_1261,0.5040764913681305
2019_1235_1266,0.5507711547454688
2019_1235_1268,0.5206155399885578
2019_1235_1276,0.313408225389478
2019_1235_1277,0.30272832472474165
2019_1235_1278,0.6417614429273917
2019_1235_1279,0.6434373199509575
2019_1235_1280,0.5166681721969254
2019_1235_1285,0.8574009455106163
2019_1235_1293,0.6735094342464868
2019_1235_1295,0.9475228848836097
2019_1235_1297,0.8267549637056723
2019_1235_1300,0.9816504316929706
2019_1235_1305,0.5363577723420171
2019_1235_1308,0.6671577242069743
2019_1235_1314,0.3296084055620668
2019_1235_1318,0.784067088192491
2019_1235_1326,0.6301588684867365
2019_1235_1328,0.6079801010345095
2019_1235_1330,0.8022489618205203
2019_1235_1332,0.6180692897650554
2019_1235_1341,0.948869588909785
2019_1235_1345,0.4119901045663706
2019_1235_1371,0.670284244912209
2019_1235_1385,0.7600157876356232
2019_1235_1387,0.7984542822376142
2019_1235_1388,0.5966562214402734
2019_1235_1393,0.5944297341533582
2019_1235_1396,0.7353940940810801
2019_1235_1397,0.3873585794982764
2019_1235_1403,0.35328773861753576
2019_1235_1414,0.7395617359500843
2019_1235_1416,0.6246308695166458
2019_1235_1429,0.5948453919499425
2019_1235_1433,0.5773051183053468
2019_1235_1436,0.7654000215672788
2019_1235_1437,0.5532093875521701
2019_1235_1438,0.23405344040379783
2019_1235_1439,0.43718203264223576
2019_1235_1449,0.6373354071741125
2019_1235_1458,0.42047180289475733
2019_1235_1459,0.5210634928986354
2019_1235_1463,0.7833435526122937
2019_1242_1243,0.4937953374865045
2019_1242_1246,0.37937083532455446
2019_1242_1251,0.7681125988108766
2019_1242_1257,0.5172333591204932
2019_1242_1261,0.5237551614151913
2019_1242_1266,0.5701768842471548
2019_1242_1268,0.5402365166056546
2019_1242_1276,0.33060557420548964
2019_1242_1277,0.3196124449980948
2019_1242_1278,0.6596653888477754
2019_1242_1279,0.6613017129926315
2019_1242_1280,0.5363068136652291
2019_1242_1285,0.8667651484842652
2019_1242_1293,0.6905916697119573
2019_1242_1295,0.9513050675020888
2019_1242_1297,0.8377508030348938
2019_1242_1300,0.9830170260516607
2019_1242_1305,0.5558840718277009
2019_1242_1308,0.684416569269338
2019_1242_1314,0.34724510975271705
2019_1242_1318,0.7971074133807191
2019_1242_1326,0.6483249249519293
2019_1242_1328,0.6265900127537855
2019_1242_1330,0.81445111653953
2019_1242_1332,0.6364866163226968
2019_1242_1341,0.9525595701763161
2019_1242_1345,0.431199588825705
2019_1242_1371,0.6874569186631568
2019_1242_1385,0.774090091153464
2019_1242_1387,0.8108353755105233
2019_1242_1388,0.6154636983309563
2019_1242_1393,0.6132737390230513
2019_1242_1396,0.7504382288484086
2019_1242_1397,0.4062129871348203
2019_1242_1403,0.37148936574914093
2019_1242_1414,0.7544480390755652
2019_1242_1416,0.6429145897741991
2019_1242_1429,0.6136826353609273
2019_1242_1433,0.5964045601934664
2019_1242_1436,0.7792502731828047
2019_1242_1437,0.572591525849115
2019_1242_1438,0.2484722389945402
2019_1242_1439,0.45665391190054777
2019_1242_1449,0.6553417590135219
2019_1242_1458,0.43978097909251096
2019_1242_1459,0.5406823107915768
2019_1242_1463,0.7964162271826531
2019_1243_1246,0.38523212389270395
2019_1243_1251,0.7725041342719161
2019_1243_1257,0.5234282381407278
2019_1243_1261,0.5299424074287096
2019_1243_1266,0.5762489765302696
2019_1243_1268,0.5463950838241864
2019_1243_1276,0.33612147931118885
2019_1243_1277,0.3250339963688999
2019_1243_1278,0.6652155673410725
2019_1243_1279,0.6668386835462993
2019_1243_1280,0.5424734398398403
2019_1243_1285,0.8696055423728312
2019_1243_1293,0.6958700242704264
2019_1243_1295,0.9524420682905244
2019_1243_1297,0.8410963469189694
2019_1243_1300,0.9834264696309688
2019_1243_1305,0.5620029723127971
2019_1243_1308,0.6897529423304728
2019_1243_1314,0.35289227787608846
2019_1243_1318,0.8010920343901433
2019_1243_1326,0.6539630306695874
2019_1243_1328,0.6323789892968691
2019_1243_1330,0.8181728204759836
2019_1243_1332,0.6422097744406473
2019_1243_1341,0.9536687055974421
2019_1243_1345,0.4372974178462409
2019_1243_1371,0.6927649591924019
2019_1243_1385,0.7784010823873256
2019_1243_1387,0.8146130952735964
2019_1243_1388,0.6213209212198139
2019_1243_1393,0.6191436773014699
2019_1243_1396,0.7550577467574864
2019_1243_1397,0.41221354153622125
2019_1243_1403,0.37730291313699915
2019_1243_1414,0.7590171682290837
2019_1243_1416,0.6485924200108423
2019_1243_1429,0.6195502174163602
2019_1243_1433,0.6023645301368766
2019_1243_1436,0.7834903355708261
2019_1243_1437,0.5786547140981516
2019_1243_1438,0.25313601184132467
2019_1243_1439,0.46281881103245276
2019_1243_1449,0.6609262046397337
2019_1243_1458,0.4459050279643635
2019_1243_1459,0.5468399155199425
2019_1243_1463,0.8004110235656143
2019_1246_1251,0.8442117947847901
2019_1246_1257,0.6367260598784715
2019_1246_1261,0.6427485683980986
2019_1246_1266,0.6845571111026614
2019_1246_1268,0.657802438261302
2019_1246_1276,0.44689458754756817
2019_1246_1277,0.4345448404102271
2019_1246_1278,0.76024533031681
2019_1246_1279,0.7615728534652786
2019_1246_1280,0.6542344595150003
2019_1246_1285,0.9141094300658072
2019_1246_1293,0.7850105868385032
2019_1246_1295,0.9696600842826102
2019_1246_1297,0.8941460520532323
2019_1246_1300,0.9895498797609871
2019_1246_1305,0.6718789727450277
2019_1246_1308,0.7801198990513185
2019_1246_1314,0.4653184706904265
2019_1246_1318,0.8653592117868733
2019_1246_1326,0.7509912358759234
2019_1246_1328,0.732988252514926
2019_1246_1330,0.8777632955957073
2019_1246_1332,0.7412295206621079
2019_1246_1341,0.9704564014485719
2019_1246_1345,0.5536089037298931
2019_1246_1371,0.7825311999317277
2019_1246_1385,0.8486142532025011
2019_1246_1387,0.8751922405492726
2019_1246_1388,0.7236339319382205
2019_1246_1393,0.7217815317466781
2019_1246_1396,0.8310619743119496
2019_1246_1397,0.5281149343201338
2019_1246_1403,0.4915980030294575
2019_1246_1414,0.8340628126431932
2019_1246_1416,0.7465428884789262
2019_1246_1429,0.722127682811003
2019_1246_1433,0.7073871685823784
2019_1246_1436,0.852396758592651
2019_1246_1437,0.686682285523147
2019_1246_1438,0.3510207360316981
2019_1246_1439,0.5789344843412396
2019_1246_1449,0.7567282558015946
2019_1246_1458,0.5622184834717573
2019_1246_1459,0.6582063595554293
2019_1246_1463,0.8648611172298547
2019_1251_1257,0.24439644321996276
2019_1251_1261,0.2492542316298999
2019_1251_1266,0.28595468944594765
2019_1251_1268,0.261846938500023
2019_1251_1276,0.129754253325148
2019_1251_1277,0.12420057066781566
2019_1251_1278,0.3691459398509342
2019_1251_1279,0.3708468724170119
2019_1251_1280,0.25880236405961127
2019_1251_1285,0.6626148552123156
2019_1251_1293,0.40256256034506316
2019_1251_1295,0.8550255593071044
2019_1251_1297,0.6091882525383014
2019_1251_1300,0.9458706467215181
2019_1251_1305,0.27424078930359225
2019_1251_1308,0.39566943077104727
2019_1251_1314,0.13837452646532303
2019_1251_1318,0.5425535127545181
2019_1251_1326,0.35755280013375246
2019_1251_1328,0.33624557700468694
2019_1251_1330,0.5699164106283013
2019_1251_1332,0.34580314361851333
2019_1251_1341,0.8583912360016087
2019_1251_1345,0.18623770563141087
2019_1251_1371,0.3990490255659368
2019_1251_1385,0.5084657048903957
2019_1251_1387,0.5640859291223551
2019_1251_1388,0.32577692636797856
2019_1251_1393,0.32374990840539375
2019_1251_1396,0.47583507985325596
2019_1251_1397,0.17117409468331596
2019_1251_1403,0.15141849676710883
2019_1251_1414,0.4812068344625474
2019_1251_1416,0.35213926211289326
2019_1251_1429,0.32412755799420634
2019_1251_1433,0.3084918137964774
2019_1251_1436,0.5158988248487731
2019_1251_1437,0.287972099488893
2019_1251_1438,0.09075401565274613
2019_1251_1439,0.20237654133465016
2019_1251_1449,0.3646860655712154
2019_1251_1458,0.19158609299242987
2019_1251_1459,0.2621940164039072
2019_1251_1463,0.5414939597394063
2019_1257_1261,0.5065327453762726
2019_1257_1266,0.5532011294195603
2019_1257_1268,0.523067382921152
2019_1257_1276,0.3155265158601662
2019_1257_1277,0.3048064765289762
2019_1257_1278,0.6440173486606516
2019_1257_1279,0.6456884987520346
2019_1257_1280,0.5191215561034309
2019_1257_1285,0.858598120495854
2019_1257_1293,0.6756664536304001
2019_1257_1295,0.948009329742577
2019_1257_1297,0.8281578581062403
2019_1257_1300,0.9818265934758282
2019_1257_1305,0.5388004264269799
2019_1257_1308,0.6693361049506857
2019_1257_1314,0.3317832796073436
2019_1257_1318,0.7857260678373758
2019_1257_1326,0.6324459924725939
2019_1257_1328,0.6103195655350849
2019_1257_1330,0.8038032071151299
2019_1257_1332,0.6203861387169386
2019_1257_1341,0.9493442176673162
2019_1257_1345,0.41437257043991466
2019_1257_1371,0.6724522094757814
2019_1257_1385,0.7618034135460029
2019_1257_1387,0.8000309180992033
2019_1257_1388,0.5990186941089863
2019_1257_1393,0.5967964350868408
2019_1257_1396,0.7373017315387606
2019_1257_1397,0.389693005009404
2019_1257_1403,0.35553599442890726
2019_1257_1414,0.7414498909891069
2019_1257_1416,0.626931940443094
2019_1257_1429,0.5972113108934041
2019_1257_1433,0.5797010926443722
2019_1257_1436,0.767159827896361
2019_1257_1437,0.5556368141510124
2019_1257_1438,0.23581959785788428
2019_1257_1439,0.43960126700858615
2019_1257_1449,0.6396035325907454
2019_1257_1458,0.4228680438835174
2019_1257_1459,0.5235151416243706
2019_1257_1463,0.7850065668282022
2019_1261_1266,0.5467336149399817
2019_1261_1268,0.5165448745129914
2019_1261_1276,0.30991032014498165
2019_1261_1277,0.2992976563008324
2019_1261_1278,0.638004200045253
2019_1261_1279,0.6396877854916935
2019_1261_1280,0.5125953684998986
2019_1261_1285,0.8553957480831724
2019_1261_1293,0.6699139032814619
2019_1261_1295,0.9467061923680873
2019_1261_1297,0.8244070835740095
2019_1261_1300,0.981354408911427
2019_1261_1305,0.532300693741429
2019_1261_1308,0.6635271893388673
2019_1261_1314,0.3260155457214317
2019_1261_1318,0.7812937260453922
2019_1261_1326,0.6263507869193748
2019_1261_1328,0.6040871306328851
2019_1261_1330,0.7996494498559857
2019_1261_1332,0.6142129353140793
2019_1261_1341,0.948072706327916
2019_1261_1345,0.408045831392175
2019_1261_1371,0.6666707743382619
2019_1261_1385,0.7570292448913563
2019_1261_1387,0.795817583499043
2019_1261_1388,0.5927261283246867
2019_1261_1393,0.5904928363035251
2019_1261_1396,0.7322091041517996
2019_1261_1397,0.38349632429116065
2019_1261_1403,0.34957135667900635
2019_1261_1414,0.7364089299826749
2019_1261_1416,0.6208001200283499
2019_1261_1429,0.5909097521312734
2019_1261_1433,0.5733213095752391
2019_1261_1436,0.7624595419225823
2019_1261_1437,0.5491758244467633
2019_1261_1438,0.23114304030232083
2019_1261_1439,0.43317425154376127
2019_1261_1449,0.6335582495118471
2019_1261_1458,0.4165038455689687
2019_1261_1459,0.5169931022025831
2019_1261_1463,0.7805634984208314
2019_1266_1268,0.4697177425238932
2019_1266_1276,0.2713033970913412
2019_1266_1277,0.2615117987021623
2019_1266_1278,0.5936876473481912
2019_1266_1279,0.5954466498415515
2019_1266_1280,0.4657813254981885
2019_1266_1285,0.8306276935472886
2019_1266_1293,0.6272213167254379
2019_1266_1295,0.9364153787380948
2019_1266_1297,0.7955995583354649
2019_1266_1300,0.9775956899109619
2019_1266_1305,0.48547954275997623
2019_1266_1308,0.6204765343625191
2019_1266_1314,0.28623449290799324
2019_1266_1318,0.7475787678395227
2019_1266_1326,0.5815433031213123
2019_1266_1328,0.5584917537749499
2019_1266_1330,0.7679236199981411
2019_1266_1332,0.5689515953694066
2019_1266_1341,0.9380284880401658
2019_1266_1345,0.36365602087333965
2019_1266_1371,0.6237942857553593
2019_1266_1385,0.7209099353396646
2019_1266_1387,0.7636643054154013
2019_1266_1388,0.5468039366142646
2019_1266_1393,0.5445123399202968
2019_1266_1396,0.693892047265759
2019_1266_1397,0.34024213373947454
2019_1266_1403,0.3082304813091769
2019_1266_1414,0.6984453177385371
2019_1266_1416,0.575777832493697
2019_1266_1429,0.544939992424131
2019_1266_1433,0.5269573179145272
2019_1266_1436,0.7268562195865349
2019_1266_1437,0.5024650092756339
2019_1266_1438,0.19951165283579492
2019_1266_1439,0.38784185574919805
2019_1266_1449,0.5890479969865394
2019_1266_1458,0.37177178995688687
2019_1266_1459,0.4701648531807633
2019_1266_1463,0.7467724561581413
2019_1268_1276,0.29593277773840454
2019_1268_1277,0.2856006704240145
2019_1268_1278,0.622579020466259
2019_1268_1279,0.6242920996960796
2019_1268_1280,0.4960473867593573
2019_1268_1285,0.8470126762365153
2019_1268_1293,0.6551134184408666
2019_1268_1295,0.9432655231167993
2019_1268_1297,0.8146168601767718
2019_1268_1300,0.9801036305227225
2019_1268_1305,0.51578975918153
2019_1268_1308,0.6485905529147434
2019_1268_1314,0.3116396535188478
2019_1268_1318,0.7697710061168089
2019_1268_1326,0.6107320118136276
2019_1268_1328,0.5881496497459617
2019_1268_1330,0.7888324328402292
2019_1268_1332,0.5984120930206073
2019_1268_1341,0.9447151078087995
2019_1268_1345,0.39215741089681294
2019_1268_1371,0.6518004559057772
2019_1268_1385,0.7446459546202
2019_1268_1387,0.7848493457619735
2019_1268_1388,0.5766518150621741
2019_1268_1393,0.5743936708189291
2019_1268_1396,0.7190303235025872
2019_1268_1397,0.36796960051627486
2019_1268_1403,0.3346725341897288
2019_1268_1414,0.7233587456843086
2019_1268_1416,0.6050956093879795
2019_1268_1429,0.5748151751337489
2019_1268_1433,0.557053463753091
2019_1268_1436,0.7502617115843968
2019_1268_1437,0.5327376787117774
2019_1268_1438,0.21958762327925857
2019_1268_1439,0.4169966422203845
2019_1268_1449,0.6180570352704465
2019_1268_1458,0.40050891352179946
2019_1268_1459,0.5004489199933425
2019_1268_1463,0.7690136801300348
2019_1276_1277,0.4874766813166328
2019_1276_1278,0.7969359878770259
2019_1276_1279,0.7981143034835755
2019_1276_1280,0.7007628190954232
2019_1276_1285,0.9294390497721734
2019_1276_1293,0.8188145489630043
2019_1276_1295,0.9753425460278752
2019_1276_1297,0.9126984196208288
2019_1276_1300,0.9915396198093851
2019_1276_1305,0.7170598267681023
2019_1276_1308,0.8145111475025019
2019_1276_1314,0.5185611824668531
2019_1276_1318,0.8883267456222712
2019_1276_1326,0.7887044826982682
2019_1276_1328,0.7726025047262393
2019_1276_1330,0.8988621913857733
2019_1276_1332,0.7799880848443632
2019_1276_1341,0.9759934108439008
2019_1276_1345,0.6055133062635389
2019_1276_1371,0.8166339474048943
2019_1276_1385,0.8740223724182297
2019_1276_1387,0.896682682691255
2019_1276_1388,0.7641895274561976
2019_1276_1393,0.7625197502915735
2019_1276_1396,0.8589262840255666
2019_1276_1397,0.5807387080047735
2019_1276_1403,0.5447839007676776
2019_1276_1414,0.8615146471120307
2019_1276_1416,0.7847367393706456
2019_1276_1429,0.7628318706149643
2019_1276_1433,0.7495015969754477
2019_1276_1436,0.877261853506656
2019_1276_1437,0.7306419678831374
2019_1276_1438,0.40099346899782
2019_1276_1439,0.6298629662317248
2019_1276_1449,0.7938111699832757
2019_1276_1458,0.6138201261284646
2019_1276_1459,0.7044416949740905
2019_1276_1463,0.8879026114312044
2019_1277_1278,0.8049240999452292
2019_1277_1279,0.8060673428608391
2019_1277_1280,0.7111630017033408
2019_1277_1285,0.932655240617263
2019_1277_1293,0.8261297767361825
2019_1277_1295,0.9765192990371822
2019_1277_1297,0.9166091922743407
2019_1277_1300,0.9919497632908953
2019_1277_1305,0.7271141646520195
2019_1277_1308,0.8219623435814174
2019_1277_1314,0.5310562286735374
2019_1277_1318,0.8932015240854787
2019_1277_1326,0.7969338953125106
2019_1277_1328,0.7812851387545167
2019_1277_1330,0.9033271233519267
2019_1277_1332,0.7884659282077185
2019_1277_1341,0.9771398299943819
2019_1277_1345,0.6174165934504446
2019_1277_1371,0.8240182935271038
2019_1277_1385,0.8794368221602684
2019_1277_1387,0.9012332609564572
2019_1277_1388,0.7730990510978121
2019_1277_1393,0.7714734961490441
